47.83784  0.74125
47.92793  0.74230
48.01802  0.74336
48.10811  0.74441
48.19820  0.74546
48.28829  0.74650
48.37838  0.74755
48.46847  0.74859
48.55856  0.74963
48.64865  0.75067
48.73874  0.75171
48.82883  0.75275
48.91892  0.75378
49.00901  0.75481
49.09910  0.75584
49.18919  0.75687
49.27928  0.75790
49.36937  0.75892
49.45946  0.75995
49.54955  0.76097
49.63964  0.76199
49.72973  0.76300
49.81982  0.76402
49.90991  0.76503
50.00000  0.76604
50.09009  0.76705
50.18018  0.76806
50.27027  0.76907
50.36036  0.77007
50.45045  0.77107
50.54054  0.77207
50.63063  0.77307
50.72072  0.77407
50.81081  0.77506
50.90090  0.77606
50.99099  0.77705
51.08108  0.77804
51.17117  0.77902
51.26126  0.78001
51.35135  0.78099
51.44144  0.78197
51.53153  0.78295
51.62162  0.78393
51.71171  0.78490
51.80180  0.78588
51.89189  0.78685
51.98198  0.78782
52.07207  0.78878
52.16216  0.78975
52.25225  0.79071
52.34234  0.79168
52.43243  0.79263
52.52252  0.79359
52.61261  0.79455
52.70270  0.79550
52.79279  0.79645
52.88288  0.79740
52.97297  0.79835
53.06306  0.79930
53.15315  0.80024
53.24324  0.80118
53.33333  0.80212
53.42342  0.80306
53.51351  0.80400
53.60360  0.80493
53.69369  0.80586
53.78378  0.80679
53.87387  0.80772
53.96396  0.80865
54.05405  0.80957
54.14414  0.81049
54.23423  0.81141
54.32432  0.81233
54.41441  0.81325
54.50450  0.81416
54.59459  0.81507
54.68468  0.81598
54.77477  0.81689
54.86486  0.81780
54.95495  0.81870
55.04505  0.81960
55.13514  0.82050
55.22523  0.82140
55.31532  0.82230
55.40541  0.82319
55.49550  0.82408
55.58559  0.82497
55.67568  0.82586
55.76577  0.82674
55.85586  0.82763
55.94595  0.82851
56.03604  0.82939
56.12613  0.83027
56.21622  0.83114
56.30631  0.83202
56.39640  0.83289
56.48649  0.83376
56.57658  0.83462
56.66667  0.83549
56.75676  0.83635
56.84685  0.83721
56.93694  0.83807
57.02703  0.83893
57.11712  0.83978
57.20721  0.84063
57.29730  0.84149
57.38739  0.84233
57.47748  0.84318
57.56757  0.84402
57.65766  0.84487
57.74775  0.84571
57.83784  0.84654
57.92793  0.84738
58.01802  0.84821
58.10811  0.84905
58.19820  0.84988
58.28829  0.85070
58.37838  0.85153
58.46847  0.85235
58.55856  0.85317
58.64865  0.85399
58.73874  0.85481
58.82883  0.85562
58.91892  0.85644
59.00901  0.85725
59.09910  0.85806
59.18919  0.85886
59.27928  0.85967
59.36937  0.86047
59.45946  0.86127
59.54955  0.86207
59.63964  0.86286
59.72973  0.86366
59.81982  0.86445
59.90991  0.86524
60.00000  0.86603
60.09009  0.86681
60.18018  0.86759
60.27027  0.86837
60.36036  0.86915
60.45045  0.86993
60.54054  0.87070
60.63063  0.87148
60.72072  0.87225
60.81081  0.87301
60.90090  0.87378
60.99099  0.87454
61.08108  0.87530
61.17117  0.87606
61.26126  0.87682
61.35135  0.87758
61.44144  0.87833
61.53153  0.87908
61.62162  0.87983
61.71171  0.88057
61.80180  0.88132
61.89189  0.88206
61.98198  0.88280
62.07207  0.88354
62.16216  0.88427
62.25225  0.88501
62.34234  0.88574
62.43243  0.88647
62.52252  0.88719
62.61261  0.88792
62.70270  0.88864
62.79279  0.88936
62.88288  0.89008
62.97297  0.89079
63.06306  0.89151
63.15315  0.89222
63.24324  0.89293
63.33333  0.89363
63.42342  0.89434
63.51351  0.89504
63.60360  0.89574
63.69369  0.89644
63.78378  0.89713
63.87387  0.89783
63.96396  0.89852
64.05405  0.89921
64.14414  0.89989
64.23423  0.90058
64.32432  0.90126
64.41441  0.90194
64.50450  0.90262
64.59459  0.90329
64.68468  0.90397
64.77477  0.90464
64.86486  0.90531
64.95495  0.90598
65.04505  0.90664
65.13514  0.90730
65.22523  0.90796
65.31532  0.90862
65.40541  0.90928
65.49550  0.90993
65.58559  0.91058
65.67568  0.91123
65.76577  0.91188
65.85586  0.91252
65.94595  0.91316
66.03604  0.91380
66.12613  0.91444
66.21622  0.91507
66.30631  0.91571
66.39640  0.91634
66.48649  0.91697
66.57658  0.91759
66.66667  0.91822
66.75676  0.91884
66.84685  0.91946
66.93694  0.92007
67.02703  0.92069
67.11712  0.92130
67.20721  0.92191
67.29730  0.92252
67.38739  0.92313
67.47748  0.92373
67.56757  0.92433
67.65766  0.92493
67.74775  0.92553
67.83784  0.92612
67.92793  0.92671
68.01802  0.92730
68.10811  0.92789
68.19820  0.92847
68.28829  0.92906
68.37838  0.92964
68.46847  0.93022
68.55856  0.93079
68.64865  0.93137
